bedroom,964
room,898
2,819
bathroom,736
floor,661
1,573
living,521
kitchen,502
home,461
space,452
building,418
unit,394
3,382
large,363
apartment,362
feature,339
closet,336
full,325
new,322
park,319
ha,316
offer,306
foot,303
dining,291
storage,279
area,268
view,265
window,257
private,254
located,249
spacious,246
square,241
street,217
appliance,198
open,195
ceiling,191
custom,190
parking,185
amenity,183
residence,177
city,173
access,171
well,170
beautiful,170
including,168
renovated,168
light,165
family,163
property,162
laundry,162
restaurant,161
offering,160
walk,158
second,156
location,155
opportunity,153
4,152
throughout,151
transportation,151
close,150
wall,146
center,141
outdoor,140
shopping,139
east,139
hardwood,137
designed,137
enjoy,137
garden,137
marble,135
house,134
bus,131
central,130
service,130
perfect,129
modern,129
avenue,129
steel,129
24,129
train,128
also,128
primary,127
countertop,127
away,125
available,125
york,124
include,124
dryer,123
stainless,123
basement,121
condominium,121
welcome,120
convenience,118
washer,118
high,118
resident,117
half,117
doorman,116
line,115
garage,113
additional,112
make,111
white,110
heart,109
live,108
great,108
block,106
5,106
hour,105
terrace,104
west,104
door,102
neighbourhood,101
manhattan,101
pet,101
layout,101
includes,100
shower,100
level,99
oversized,99
oak,99
separate,99
brooklyn,99
first,98
office,97
easy,96
â,96
natural,95
boast,95
condo,95
top,95
exposure,93
suite,93
lot,91
plus,90
youll,90
maintenance,89
built,89
cabinet,89
year,89
south,89
corner,88
step,88
shop,88
size,87
fully,87
ample,85
convenient,85
luxury,85
sized,85
fixture,85
stunning,84
fitness,84
minute,83
vanity,83
air,83
option,82
co,82
subway,82
double,82
ensuite,81
tub,81
finish,81
facing,80
school,80
tax,79
flooring,79
equipped,78
tile,78
foyer,77
bike,77
complete,76
lounge,76
art,76
public,75
time,75
6,75
indoor,75
pool,75
featuring,74
cabinetry,73
plan,73
best,73
coop,72
balcony,71
entertaining,71
like,71
find,70
place,70
water,70
need,70
master,70
gas,70
north,70
sponsor,70
finished,69
prime,69
multiply,69
wood,69
b,69
friendly,68
station,68
gym,68
side,68
deck,68
front,67
situated,66
interior,66
fridge,66
owner,66
every,65
miss,64
lobby,64
conveniently,63
state,62
100,62
community,62
backyard,62
glass,62
playroom,62
q,61
end,61
20,61
plenty,61
luxurious,61
near,60
fee,60
elevator,60
elegant,60
expansive,60
dishwasher,60
studio,60
excellent,60
river,60
come,60
bright,59
vibrant,59
eat,59
experience,59
island,59
express,59
updated,58
chef,58
op,58
grand,58
design,58
entrance,58
comfort,57
super,57
system,57
entry,57
conditioner,57
nearby,57
w,57
granite,57
10,56
windowed,56
quiet,56
within,56
providing,55
height,55
roof,55
huge,55
third,55
making,54
low,54
condition,54
king,54
c,54
monthly,54
unique,54
maintained,53
concierge,53
duplex,53
right,52
ideal,51
allowed,51
generous,51
bar,51
wide,51
local,51
lighting,51
7,50
style,50
soaking,50
investment,49
world,49
11,49
tree,49
site,49
court,48
move,48
common,48
beautifully,48
spa,48
utility,47
lined,47
income,47
newly,47
brick,47
long,47
queen,46
r,46
day,46
powder,46
easily,46
today,45
call,45
bay,45
comfortable,45
guest,45
many,44
ready,44
upper,44
market,44
see,44
playground,44
dream,43
enter,43
hill,43
approval,43
extra,43
term,43
sale,42
generously,42
sink,42
set,42
loft,42
tower,42
amazing,42
0,41
heat,41
incredible,41
included,41
detail,41
backsplash,41
sunny,40
short,40
distance,40
board,40
along,40
inviting,39
stone,39
f,39
month,39
brand,39
hudson,39
nestled,39
charming,38
buyer,38
landscaped,38
hot,38
proximity,38
major,38
sought,38
provides,38
must,38
wine,38
childrens,38
schedule,37
supermarket,37
library,37
sun,37
lead,37
truly,37
deep,37
true,37
please,37
main,37
townhouse,37
club,37
creating,36
highway,36
security,36
skyline,36
e,36
architecture,36
lovely,36
bosch,36
multiple,36
addition,36
lower,36
story,36
beach,36
driveway,36
abundance,35
heating,35
lifestyle,35
potential,35
added,35
counter,34
bronx,34
food,34
back,34
dog,34
price,34
class,34
l,34
blend,33
gracious,33
contemporary,33
recently,33
across,33
car,33
yard,33
rental,33
1000,33
culinary,32
privacy,32
exceptional,32
store,32
showing,32
12,32
flushing,32
rooftop,32
historic,32
original,32
split,32
charge,32
wa,32
immediate,32
spectacular,32
free,32
present,32
appointment,32
adjacent,32
ensuring,31
detached,31
rare,31
additionally,31
everything,31
midtown,31
sunlight,31
gorgeous,31
work,31
package,31
heated,31
electric,31
accommodate,31
hall,31
inside,30
range,30
assessment,30
30,30
provide,30
moment,30
breeze,30
district,30
charm,30
serene,30
fireplace,30
even,30
relaxation,30
entertainment,29
25,29
9,29
stove,29
outfitted,29
village,29
fifth,29
create,29
purchase,29
filled,29
chance,29
outside,29
approximately,29
meticulously,28
desirable,28
life,28
walking,28
sauna,28
facility,28
converted,28
classic,28
cd,28
investor,28
looking,28
boasting,27
spot,27
coffee,27
neighborhood,27
warm,27
gem,27
concept,27
upon,27
formal,27
oven,27
take,27
oasis,27
8,27
kind,27
plank,27
miele,27
add,27
riverdale,27
may,27
abundant,27
italian,27
seamlessly,26
southern,26
tenant,26
fantastic,26
architect,26
madison,26
entire,26
per,26
hallway,26
courtyard,26
sunset,26
50,26
quartz,26
discover,26
15,26
boutique,26
touch,25
cafe,25
table,25
parkway,25
coveted,25
greeted,25
superintendent,25
note,25
elegance,25
stylish,25
youre,25
thoughtfully,25
file,25
retreat,25
ground,25
rent,25
used,25
steam,25
70,25
60,24
overlooking,24
pied,24
use,24
alcove,24
gourmet,24
tiled,24
enclosed,24
subletting,24
residential,24
another,24
whole,24
highly,24
previously,24
rich,24
possibility,24
staff,24
cozy,24
bridge,24
g,24
allows,24
viewing,23
penthouse,23
vented,23
wonderful,23
museum,23
ocean,23
endless,23
timeless,23
18,23
tennis,23
green,23
urban,23
panoramic,23
occupancy,23
75,23
northern,22
